,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
1647,09/02/2023 22:25:40,@YahooFinance,Yahoo Finance,Stocks moving in after-hours: Lyft Expedia PayPal https://t.co/4gc8RtD5lE by @ines_ferre https://t.co/7Rt3MuW2yI,https://twitter.com/YahooFinance/status/1623810391087149056,SocialFlow,New,2,4
1648,09/02/2023 22:12:39,@YahooFinance,Yahoo Finance,RT @JayTimmonsNAM: Excited to join @davebriggstv @SeanaNSmith (and @JJWatt) today on @YahooFinance to give manufacturers' reaction to the…,https://twitter.com/YahooFinance/status/1623807114572333058,Twitter Web App,Retweet (native),2,7
1649,09/02/2023 22:09:28,@YahooFinance,Yahoo Finance,Fed releases 2023 stress test scenarios for banks including extra new shock for big firms https://t.co/gNeNtLp66o https://t.co/38ltjkpHdx,https://twitter.com/YahooFinance/status/1623806312214585344,SocialFlow,New,1,8
1650,09/02/2023 22:07:06,@YahooFinance,Yahoo Finance,RT @DivesTech: https://t.co/E0JRu3iEor,https://twitter.com/YahooFinance/status/1623805717634318337,TweetDeck,Retweet (native),10,61
1651,09/02/2023 22:00:35,@YahooFinance,Yahoo Finance,AMD wins nearly a third of processor market Arm's climb slows analyst report https://t.co/SJeNS6nvqW https://t.co/7MhlwgdNJg,https://twitter.com/YahooFinance/status/1623804077967650818,SocialFlow,New,4,13
1652,09/02/2023 22:00:16,@YahooFinance,Yahoo Finance,NFL player @JJWatt on the road ahead following retirement: “The beauty of it is — right now I just get to sit back enjoy it all and explore these avenues…” https://t.co/ktkguLF1UE,https://twitter.com/YahooFinance/status/1623803999345426432,Twitter Media Studio - LiveCut,New,2,4
1653,09/02/2023 21:59:58,@YahooFinance,Yahoo Finance,News Corp announces job cuts misses estimates for earnings https://t.co/iCY3f2bCPQ https://t.co/B7DPKLWeKB,https://twitter.com/YahooFinance/status/1623803923600404483,SocialFlow,New,2,5
1654,09/02/2023 21:50:27,@YahooFinance,Yahoo Finance,"🏈 More than 50 million Americans are expected to wager a collective $16 billion on the Super Bowl Sunday. 

Start testing your luck now: How will the coin flip come up?",https://twitter.com/YahooFinance/status/1623801526102724609,Twitter Web App,New,0,2
1655,09/02/2023 21:46:18,@YahooFinance,Yahoo Finance,"National Association of Manufacturers CEO Jay Timmons on the State of the Union: ""President Biden ought to be pretty proud of the fact that there have been more manufacturing jobs created in the last two years than in any other two-year period since... Ronald Reagan."" https://t.co/GgEXBAPIJa",https://twitter.com/YahooFinance/status/1623800483558133761,Twitter Media Studio - LiveCut,New,6,8
1656,09/02/2023 21:35:48,@YahooFinance,Yahoo Finance,"""This is definitely within expectations"" Wedbush Securities Managing Director Moshe Katri says on $PYPL Q4 earnings. The report was ""better than feared more than anything else."" https://t.co/Hfbvncztgq",https://twitter.com/YahooFinance/status/1623797839171096576,Twitter Media Studio - LiveCut,New,8,15
1657,09/02/2023 21:32:34,@YahooFinance,Yahoo Finance,"$LYFT Q4 earnings: Stock sinks over 20% after Q1 2023 guidance miss https://t.co/PBHuyCeMg6
💵 Revenue: $1.18B vs $1.16B expected
🚗 Active riders: 20.36M vs 20.3M expected
👀 Q1 revenue guidance: $975M vs $1.09B expected",https://twitter.com/YahooFinance/status/1623797025652281344,SocialFlow,New,8,17
1658,09/02/2023 21:16:35,@YahooFinance,Yahoo Finance,RT @yfinanceplus: $LYFT shares have slumped more than 23% since market close on the company's Q4 earnings. https://t.co/TptxnYNxFw https://…,https://twitter.com/YahooFinance/status/1623793002874273795,Twitter Web App,Retweet (native),4,3
1659,09/02/2023 21:12:37,@YahooFinance,Yahoo Finance,.@SeanaNSmith breaks down $LYFT Q4 earnings: https://t.co/tjCvPApyCm,https://twitter.com/YahooFinance/status/1623792003996700673,Twitter Media Studio - LiveCut,New,1,2
1660,09/02/2023 21:12:22,@YahooFinance,Yahoo Finance,Is AI here to stay? @DanielHowley discusses whether or not: https://t.co/CFFwjGqU56,https://twitter.com/YahooFinance/status/1623791944412413953,Twitter Media Studio - LiveCut,New,0,2
1661,09/02/2023 21:10:04,@YahooFinance,Yahoo Finance,Kraken pays $30 million to settle SEC charges over staking program https://t.co/RRRSma1TQR by @Jenniferisms and @DsHollers https://t.co/16RHQHsh9s,https://twitter.com/YahooFinance/status/1623791365837520898,SocialFlow,New,1,7
1662,09/02/2023 21:02:15,@YahooFinance,Yahoo Finance,"RT @yfinanceplus: At market close $TSLA shares were at +3%. 

""The demand outlook for 2023 has surpassed even the bull case scenario and c…",https://twitter.com/YahooFinance/status/1623789398625058817,Twitter Web App,Retweet (native),8,20
1663,09/02/2023 20:58:22,@YahooFinance,Yahoo Finance,RT @Jenniferisms: BREAKING: Crypto exchange Kraken is settling charges Thursday with the SEC for $30 million for allegedly violating securi…,https://twitter.com/YahooFinance/status/1623788421104672771,TweetDeck,Retweet (native),9,17
1664,09/02/2023 20:54:24,@YahooFinance,Yahoo Finance,"Revolt is ""the only Black-owned media company with a global icon on top like Sean 'Diddy' Combs"" REVOLT CEO @Detavio says. ""We're one of the only video-first media properties that exist in the Black-owned media space."" https://t.co/wC4EGIO8XS",https://twitter.com/YahooFinance/status/1623787422138900481,Twitter Media Studio - LiveCut,New,13,66
1665,09/02/2023 20:33:37,@YahooFinance,Yahoo Finance,New ETF funds allow investors to mimic how lawmakers trade stocks https://t.co/x0Hp503rXz $NANC $KRUZ https://t.co/j6VfKLPM3p,https://twitter.com/YahooFinance/status/1623782189421797380,SocialFlow,New,13,35
1666,09/02/2023 20:29:14,@YahooFinance,Yahoo Finance,"""In a way I do agree with [Jamie Dimon]"" eToro USA Investment Analyst @callieabost says on the state of the U.S. economy. ""I think the economy is proving more resilient than we think and there are a lot of signs around us that point to that."" https://t.co/KUmNjvpSyF",https://twitter.com/YahooFinance/status/1623781089125756928,Twitter Media Studio - LiveCut,New,4,10
1667,09/02/2023 20:16:22,@YahooFinance,Yahoo Finance,"""It was pretty much as expected"" BofA Securities Analyst Jessica Reif Ehrlich says on the $DIS Q1 earnings call. ""Bob Iger is very decisive he's strategic. … Having him there for at least two years should be a very positive thing for Disney shareholders."" https://t.co/kaCDv1qznT",https://twitter.com/YahooFinance/status/1623777850007621633,Twitter Media Studio - LiveCut,New,1,3
1668,09/02/2023 20:10:58,@YahooFinance,Yahoo Finance,RT @callieabost: Up in five-ish minutes to talk markets on @YahooFinance 👀,https://twitter.com/YahooFinance/status/1623776492378365952,Twitter Web App,Retweet (native),2,10
1669,09/02/2023 20:10:41,@YahooFinance,Yahoo Finance,RT @econliberties: ICYMI: @KristaKBrown examines how Live Nation-Ticketmaster weaponizes its market dominance to harm fans artists and in…,https://twitter.com/YahooFinance/status/1623776419581947905,Twitter Web App,Retweet (native),4,10
1670,09/02/2023 20:10:34,@YahooFinance,Yahoo Finance,RT @brent_schutte: Thanks to @juleshyman @BrianSozzi and @thebradsmith for having me on @YahooFinance today! Check out our conversation h…,https://twitter.com/YahooFinance/status/1623776389374648320,Twitter Web App,Retweet (native),5,10
1671,09/02/2023 20:07:15,@YahooFinance,Yahoo Finance,RT @BrianSozzi: New formulation for Pepsi zero-sugar.,https://twitter.com/YahooFinance/status/1623775557342179328,Twitter Web App,Retweet (native),1,4
1672,09/02/2023 20:01:19,@YahooFinance,Yahoo Finance,Tesla stock rally a 'short covering for the ages' analyst says https://t.co/Gd9KbeIvm9 by @BrianSozzi $TSLA https://t.co/lkKKh4Ip7r,https://twitter.com/YahooFinance/status/1623774063549194244,SocialFlow,New,5,21
1673,09/02/2023 20:00:03,@YahooFinance,Yahoo Finance,RT @yfinanceplus: Shares of $AFRM are down almost 18% so far after the company reported its Q2 earnings on Wednesday detailing a revenue of…,https://twitter.com/YahooFinance/status/1623773743918075907,Twitter Web App,Retweet (native),1,3
1674,09/02/2023 19:38:07,@YahooFinance,Yahoo Finance,GM GlobalFoundries sign exclusive US chip supply deal https://t.co/0q0IzHy0CB by @Pras_S https://t.co/tidR9kCp98,https://twitter.com/YahooFinance/status/1623768224255864836,SocialFlow,New,1,5
1675,09/02/2023 19:29:41,@YahooFinance,Yahoo Finance,RT @yfinanceplus: $AMC shares continue to decline this week down more than 9% in regular trading today. https://t.co/erm0Y8XWiq https://t.…,https://twitter.com/YahooFinance/status/1623766102042894341,Twitter Web App,Retweet (native),4,7
1676,09/02/2023 19:26:41,@YahooFinance,Yahoo Finance,$GOOG is down over 5% https://t.co/CBkDYflGUH https://t.co/3fsTcvjyZG,https://twitter.com/YahooFinance/status/1623765348137697288,Twitter Web App,New,3,11
1677,09/02/2023 19:10:04,@YahooFinance,Yahoo Finance,Southwest apologizes for travel disruption during holidays: ‘We messed up' https://t.co/iulG6dz3tT,https://twitter.com/YahooFinance/status/1623761163853889540,SocialFlow,New,1,2
1678,09/02/2023 19:03:54,@YahooFinance,Yahoo Finance,Why Google's AI rollout cost shareholders more than $100 billion https://t.co/RiFO0Os3DB by @agarfinks,https://twitter.com/YahooFinance/status/1623759614389981185,SocialFlow,New,4,8
1679,09/02/2023 18:56:17,@YahooFinance,Yahoo Finance,PepsiCo 'firing on all cylinders' as it preps for a mild recession exec says https://t.co/dbO80Q875H by @BrianSozzi $PEP https://t.co/6qfIEBqbMO,https://twitter.com/YahooFinance/status/1623757695298818049,SocialFlow,New,5,9
1680,09/02/2023 18:49:24,@YahooFinance,Yahoo Finance,Late IRS guidance on state stimulus checks threatens to upend tax season https://t.co/ZSv02qGism,https://twitter.com/YahooFinance/status/1623755963000823808,SocialFlow,New,2,2
1681,09/02/2023 18:25:00,@YahooFinance,Yahoo Finance,"Hilton CFO Kevin Jacobs says he sees China's recovery bringing a pent-up demand of travel that will ""be a big headwind"" for results this year: https://t.co/muyQupvEXS",https://twitter.com/YahooFinance/status/1623749822753767425,Twitter Media Studio - LiveCut,New,2,9
1682,09/02/2023 18:24:07,@YahooFinance,Yahoo Finance,GM inks agreement with GlobalFoundries to secure chips made in the U.S https://t.co/J3a8JFsTIT,https://twitter.com/YahooFinance/status/1623749600145276929,SocialFlow,New,2,7
1683,09/02/2023 18:12:03,@YahooFinance,Yahoo Finance,RXO CEO ‘cautiously optimistic' about economic rebound by end of 2023 https://t.co/gATuhzzT03 https://t.co/vDdWFCXCzT,https://twitter.com/YahooFinance/status/1623746564853202952,SocialFlow,New,2,3
1684,09/02/2023 18:02:57,@YahooFinance,Yahoo Finance,Auto news roundup: Tesla stock doubles from low Toyota higher on earnings beat https://t.co/6EenbfziL8 by @Pras_S $TSLA $TM https://t.co/A5KE1bzz8j,https://twitter.com/YahooFinance/status/1623744273249083392,SocialFlow,New,4,13
1685,09/02/2023 17:57:00,@YahooFinance,Yahoo Finance,"""Consensus at this point in the U.S. is for a slowdown/mild recession in the back half of the year and that's the same thing our current guidance assumes"" Hilton CFO Kevin Jacobs told @BrianSozzi and @RachelleAkuffo earlier today. https://t.co/wxoiCufSdX",https://twitter.com/YahooFinance/status/1623742776260304896,Twitter Media Studio - LiveCut,New,3,4
1686,09/02/2023 17:51:11,@YahooFinance,Yahoo Finance,"The Super Bowl halftime show starring Rihanna is being sponsored for the first time by Apple Music.  

Are you expecting her to bring out any surprise guests?",https://twitter.com/YahooFinance/status/1623741314024996865,Twitter Web App,New,5,3
1687,09/02/2023 17:37:04,@YahooFinance,Yahoo Finance,Disney holds firm on ESPN as analyst suggests company could sell stake in network https://t.co/YHaPsn2xzL by @alliecanal8193 https://t.co/M7BzVDO6Pp,https://twitter.com/YahooFinance/status/1623737761554472960,SocialFlow,New,3,3
1688,09/02/2023 17:35:22,@YahooFinance,Yahoo Finance,"$LYFT Q4 earnings preview: Here's what to expect https://t.co/f03a4kRa2Z by @agarfinks 
💵 Revenue: $1.16 billion expected
💲 EPS: $0.13 expected
🚗 Active riders: 20.3M expected
👀 Q1 revenue guidance: $1.09B expected",https://twitter.com/YahooFinance/status/1623737335404797957,SocialFlow,New,1,2
1689,09/02/2023 17:29:20,@YahooFinance,Yahoo Finance,Judge holds off changing bail conditions for FTX's Bankman-Fried https://t.co/rKT3J8a8OF by @alexiskweed https://t.co/RdHK3V226b,https://twitter.com/YahooFinance/status/1623735815124779008,SocialFlow,New,3,12
1690,09/02/2023 17:23:55,@YahooFinance,Yahoo Finance,RT @yfinanceplus: $HLT shares are up 2.85% in regular trading today so far. https://t.co/BkSuuaEbqx,https://twitter.com/YahooFinance/status/1623734450952585216,Twitter Web App,Retweet (native),1,6
1691,09/02/2023 17:07:50,@YahooFinance,Yahoo Finance,Mortgage rates edge higher after weeks of declines https://t.co/zz1AzkKg16 by @__gabriellacruz,https://twitter.com/YahooFinance/status/1623730403075842050,SocialFlow,New,1,5
1692,09/02/2023 17:04:01,@YahooFinance,Yahoo Finance,Super Bowl 2023: Why stock investors might want an Eagles blowout https://t.co/vshn8qav3W by @_JoshSchafer https://t.co/RxdljSUFe4,https://twitter.com/YahooFinance/status/1623729444274724868,SocialFlow,New,3,16
1693,09/02/2023 17:04:00,@YahooFinance,Yahoo Finance,"$HLT Q4 earnings saw growth across all segments. Hilton CFO Kevin Jacobs says they are now seeing business travel demand catch up to leisure. 

💵 Revenue: $2.44B vs $2.37B estimate
💲 Adjusted EPS: $1.59 vs $1.22 estimate https://t.co/SCWyNXDKhN",https://twitter.com/YahooFinance/status/1623729438780428289,Twitter Media Studio - LiveCut,New,4,15
1694,09/02/2023 16:57:00,@YahooFinance,Yahoo Finance,"50.4 million people are expected to wage $16 billion on this year's Super Bowl.

Macquarie Group's Chad Beynon gives his outlook for the sector as more states legalize sports betting: https://t.co/z7qN0vq0lP",https://twitter.com/YahooFinance/status/1623727676891561984,Twitter Media Studio - LiveCut,New,2,4
1695,09/02/2023 16:50:00,@YahooFinance,Yahoo Finance,"Coinbase CEO is pushing back on reports that the SEC is considering banning crypto staking by retail investors saying it would be a ""terrible path for the U.S."" @DsHollers on what this could mean for the industry: https://t.co/8L7lR7NuL3",https://twitter.com/YahooFinance/status/1623725915422294017,Twitter Media Studio - LiveCut,New,8,13
1696,09/02/2023 16:45:38,@YahooFinance,Yahoo Finance,RT @yfinanceplus: Shares of $MGM are up today — +7.36% so far — following the company's Q4 earnings beat on Wednesday. https://t.co/h6llmcU…,https://twitter.com/YahooFinance/status/1623724818875965445,Twitter Web App,Retweet (native),2,4
1697,09/02/2023 16:43:00,@YahooFinance,Yahoo Finance,"Twitter crashed yesterday telling users they reached a daily limit when they attempted to tweet or follow other users. 

@DanielHowley and @RachelleAkuffo discuss what instability like this could mean for the bigger picture for the platform's business: https://t.co/HQHDI3wLnN",https://twitter.com/YahooFinance/status/1623724153605099520,Twitter Media Studio - LiveCut,New,1,7
1698,09/02/2023 16:38:29,@YahooFinance,Yahoo Finance,RT @WritesRonda: Shared byline with @RebeccaChenP &amp; @__gabriellacruz on #state #stimulus #tax liability @YahooFinance https://t.co/qdmVQfsq…,https://twitter.com/YahooFinance/status/1623723019574079488,TweetDeck,Retweet (native),1,4
1699,09/02/2023 16:38:27,@YahooFinance,Yahoo Finance,RT @_JoshSchafer: If you believe in quirky stock indicators you might want the Philadelphia Eagles to win on Sunday...https://t.co/wm1S0td…,https://twitter.com/YahooFinance/status/1623723007708372992,TweetDeck,Retweet (native),2,9
1700,09/02/2023 16:34:00,@YahooFinance,Yahoo Finance,$LYFT is set to report its latest quarterly results after the bell. Will today's report prove that Lyft is more than just a backup to Uber? @agarfinks on what to expect: https://t.co/JBcvsCV8Mx,https://twitter.com/YahooFinance/status/1623721888752222208,Twitter Media Studio - LiveCut,New,2,8
1701,09/02/2023 16:27:11,@YahooFinance,Yahoo Finance,"$DIS CEO Bob Iger says he's ""bullish"" on the company's theme parks but @Frommers Jason Cochran says Disney's park business has a ""long way to go."" https://t.co/X0poA0k9hx",https://twitter.com/YahooFinance/status/1623720175097851905,Twitter Media Studio - LiveCut,New,3,10
1702,09/02/2023 16:20:34,@YahooFinance,Yahoo Finance,"RT @alexiskweed: Judge presiding over @SBF_FTX criminal trial is giving defense and prosecutors time to ""chew it over a little bit"" the ter…",https://twitter.com/YahooFinance/status/1623718507878785026,TweetDeck,Retweet (native),5,10
1703,09/02/2023 16:18:38,@YahooFinance,Yahoo Finance,"Year-to-date buyback announcements have topped $173B.

@ines_ferre gives the latest on what many expect to be a big year for share repurchasing: https://t.co/7ucsgFNOGy",https://twitter.com/YahooFinance/status/1623718021498806273,Twitter Media Studio - LiveCut,New,3,7
1704,09/02/2023 16:11:10,@YahooFinance,Yahoo Finance,Markets have been jumping higher with each economic release so far this year. NewEdge Wealth CIO @CameronDawson on what she expects from the upcoming CPI report: https://t.co/bBfjBZ5cc2,https://twitter.com/YahooFinance/status/1623716143050420225,Twitter Media Studio - LiveCut,New,4,12
1705,09/02/2023 16:05:19,@YahooFinance,Yahoo Finance,.@GS10KSmallBiz Council Chair @msbigjess on how small businesses are positioning themselves amid economic conditions: “There's a level of optimism because many of our small business participants have realized how to do more with less coming out of the pandemic.” https://t.co/PV4JSTGLSn,https://twitter.com/YahooFinance/status/1623714671701155841,Twitter Media Studio - LiveCut,New,3,10
1706,09/02/2023 15:47:10,@YahooFinance,Yahoo Finance,"RT @yfinanceplus: $TSLA is trending in regular trading today with shares up just under 5% so far. 

The stock is up about 95% YTD. https:/…",https://twitter.com/YahooFinance/status/1623710104804552705,Twitter Web App,Retweet (native),3,23
1707,09/02/2023 15:44:23,@YahooFinance,Yahoo Finance,$DIS activist investor Nelson Peltz declares an end to his proxy fight with Disney's board. https://t.co/ks6zIXEJfi,https://twitter.com/YahooFinance/status/1623709403772817408,Twitter Media Studio - LiveCut,New,1,6
1708,09/02/2023 15:41:20,@YahooFinance,Yahoo Finance,@DanielHowley breaks down the AI-search engine battle unfolding between $GOOGL and $MSFT: https://t.co/Ec2G72Yny2,https://twitter.com/YahooFinance/status/1623708634986291201,Twitter Media Studio - LiveCut,New,0,1
1709,09/02/2023 15:36:30,@YahooFinance,Yahoo Finance,“If you're laid off people tend to prioritize different things — it's more about job security finding that job quickly rather than trying to optimize for the largest raise possible” @Glassdoor Lead Economist @DanielBZhao says on employment and wage trends. https://t.co/1cbmPOzVfu,https://twitter.com/YahooFinance/status/1623707420730982403,Twitter Media Studio - LiveCut,New,5,18
1710,09/02/2023 15:32:04,@YahooFinance,Yahoo Finance,Nelson Peltz says Disney proxy fight is 'over' amid Bob Iger's restructuring efforts https://t.co/5Ur0nJ0FJm by @alliecanal8193 $DIS,https://twitter.com/YahooFinance/status/1623706305398464512,SocialFlow,New,2,10
1711,09/02/2023 15:25:35,@YahooFinance,Yahoo Finance,“We might just find out that this disinflation that's been playing out in the goods sector… might actually be transitory” @icapitalnetwork Chief Investment Strategist @AAmoroso_1 says. Full interview: https://t.co/LS8nUFz8xN,https://twitter.com/YahooFinance/status/1623704670437867522,Twitter Media Studio - LiveCut,New,3,6
1712,09/02/2023 15:24:45,@YahooFinance,Yahoo Finance,Disney stock rises on Q1 earnings beat CEO Bob Iger plans to cut 7000 jobs https://t.co/VOuuR3fSxU $DIS https://t.co/KwLm5A6MN0,https://twitter.com/YahooFinance/status/1623704462513635329,SocialFlow,New,1,8
1713,09/02/2023 15:23:47,@YahooFinance,Yahoo Finance,PepsiCo says no more price hikes after better-than-expected quarterly results https://t.co/BWZFbuQ0Qp,https://twitter.com/YahooFinance/status/1623704217515921411,SocialFlow,New,5,9
1714,09/02/2023 15:12:02,@YahooFinance,Yahoo Finance,RT @davebriggstv: 3x Defensive Player of the Year 5x All-Pro - Walter Payton Man of the Year - Future Hall of Famer - fellow bad golfer @J…,https://twitter.com/YahooFinance/status/1623701263744483328,TweetDeck,Retweet (native),3,8
1715,09/02/2023 15:11:47,@YahooFinance,Yahoo Finance,"RT @BrianSozzi: Trian to @YahooFinance on Disney battle:

“The proxy fight is over. This is a win for all shareholders.”",https://twitter.com/YahooFinance/status/1623701200641073152,TweetDeck,Retweet (native),2,5
1716,09/02/2023 15:11:09,@YahooFinance,Yahoo Finance,Recessionary risks are “largely baked into the market” @NM_Financial Mutual Wealth Management Company CIO @brent_schutte says later adding: “I can't remember a more well-telegraphed recession — that doesn't mean it's all discounted.” https://t.co/cXN1fmqrhx,https://twitter.com/YahooFinance/status/1623701041333121024,Twitter Media Studio - LiveCut,New,0,4
1717,09/02/2023 14:57:00,@YahooFinance,Yahoo Finance,$TM boasts a jump in Q3 operating profits while $TSLA shares continue to rebound amid price cuts. @Pras_S reports: https://t.co/yUT9guGFm6,https://twitter.com/YahooFinance/status/1623697477982355460,Twitter Media Studio - LiveCut,New,4,15
1718,09/02/2023 14:54:29,@YahooFinance,Yahoo Finance,"RT @yfinanceplus: Here are the top 5 trending stocks on @YahooFinance this morning:

$TSLA: +3.25%
$DIS: +4.54%
$PEP: +1.72%
$ABBV: +2.72%…",https://twitter.com/YahooFinance/status/1623696846043348992,Twitter Web App,Retweet (native),3,15
1719,09/02/2023 14:51:38,@YahooFinance,Yahoo Finance,The little-known market indicator keeping tech bearish: the night. https://t.co/3IFh8xbaDA by @SPYJared https://t.co/RfzTGdOFYP,https://twitter.com/YahooFinance/status/1623696127253008385,SocialFlow,New,3,4
1720,09/02/2023 14:47:54,@YahooFinance,Yahoo Finance,Stocks rise in today's market opening $GOOGL shares fall amid the unveil of its Bard A.I. $AFRM plans to cut 19% of its staff and $WYNN reports mixed Q4 earnings. https://t.co/bZ9jh8UrDd,https://twitter.com/YahooFinance/status/1623695190207655937,Twitter Media Studio - LiveCut,New,1,14
1721,09/02/2023 14:44:22,@YahooFinance,Yahoo Finance,$HOOD shares rise despite posting a Q4 earnings miss while also planning to buy back Sam Bankman-Fried's shares. https://t.co/Q6SMVFCgZd,https://twitter.com/YahooFinance/status/1623694299782062080,Twitter Media Studio - LiveCut,New,4,10
1722,09/02/2023 14:40:07,@YahooFinance,Yahoo Finance,.@PepsiCo CFO Hugh Johnston on $PEP pricing: “We've got good momentum coming into the year. We're also well aware of the fact that in a high-interest rate environment it could start to drag on consumer spending.” https://t.co/cElCfHUIzX,https://twitter.com/YahooFinance/status/1623693229978710017,Twitter Media Studio - LiveCut,New,0,9
1723,09/02/2023 14:39:15,@YahooFinance,Yahoo Finance,KFC 'simplifies' menu removes wings popcorn chicken to cut serving time https://t.co/07dQIui2rM by @BrookeDiPalma https://t.co/K9D7zIMgcd,https://twitter.com/YahooFinance/status/1623693013737254915,SocialFlow,New,3,13
1724,09/02/2023 14:33:04,@YahooFinance,Yahoo Finance,$DIS park pricing “makes them exposed mainly to the upper and high-end consumer segment which are feeling less pain from inflation economic pressures” Daiwa Capital Markets America Senior Analyst Jonathan Kees says on takeaways from the Disney earnings call. Full comments: https://t.co/t7lOLBd4Ts,https://twitter.com/YahooFinance/status/1623691456903872517,Twitter Media Studio - LiveCut,New,4,7
1725,09/02/2023 14:25:24,@YahooFinance,Yahoo Finance,RT @yfinanceplus: $DIS shares are up more than 5% just before markets open. https://t.co/3oJpgzpHbP https://t.co/nUlVTlvb9Q,https://twitter.com/YahooFinance/status/1623689526869741570,Twitter Web App,Retweet (native),7,7
1726,09/02/2023 14:19:21,@YahooFinance,Yahoo Finance,$DIS CEO Bob Iger announces 7000 job cuts amid the company's brand restructuring plan and Disney+ subscriber losses. @alliecanal8193 explains: https://t.co/BgloLK65nx,https://twitter.com/YahooFinance/status/1623688002911236096,Twitter Media Studio - LiveCut,New,3,7
1727,09/02/2023 14:17:59,@YahooFinance,Yahoo Finance,Disney earnings call: 3 key moments for investors to know about https://t.co/Tne3XPlfRi by @BrianSozzi $DIS,https://twitter.com/YahooFinance/status/1623687660270243841,SocialFlow,New,1,6
1728,09/02/2023 14:10:28,@YahooFinance,Yahoo Finance,JPMorgan CEO Jamie Dimon says it's too early to declare victory against inflation https://t.co/VIKymUoUDL,https://twitter.com/YahooFinance/status/1623685770308362240,SocialFlow,New,3,16
1729,09/02/2023 14:01:28,@YahooFinance,Yahoo Finance,RT @brent_schutte: Watch @YahooFinance tomorrow morning at 9:40am ET where I'll be sharing my latest thoughts for investors https://t.co/fJ…,https://twitter.com/YahooFinance/status/1623683501957558273,Twitter Web App,Retweet (native),2,7
1730,09/02/2023 14:00:53,@YahooFinance,Yahoo Finance,RT @RachelleAkuffo: Here's what you need to know with tech and markets before the bell with @YahooFinance @SPYJared #MorningBrief  https://…,https://twitter.com/YahooFinance/status/1623683354947190787,Twitter Web App,Retweet (native),1,5
1731,09/02/2023 14:00:01,@YahooFinance,Yahoo Finance,RT @alexandraandnyc: JPMorgan quietly cut jobs today insiders say in what appears to be annual cull. # of workers let go/which divisions…,https://twitter.com/YahooFinance/status/1623683140161097728,Twitter Web App,Retweet (native),14,41
1732,09/02/2023 02:20:04,@YahooFinance,Yahoo Finance,Goldman Sachs chief economist Jan Hatzius says the companies announcing large numbers of layoffs have three things in common: they are in the tech sector they hired aggressively in the pandemic and they've had sharp declines in their stock prices. https://t.co/vXOzLAm3IS,https://twitter.com/YahooFinance/status/1623506989635469313,SocialFlow,New,12,32
1733,09/02/2023 01:30:56,@YahooFinance,Yahoo Finance,White House renews pressure on railroads over paid sick leave https://t.co/PsKYTIGEaO https://t.co/c17fFgLQK0,https://twitter.com/YahooFinance/status/1623494625565544453,SocialFlow,New,3,7
1734,09/02/2023 00:07:22,@YahooFinance,Yahoo Finance,Column | How I'd fix Social Security https://t.co/Jiwiv9egxq,https://twitter.com/YahooFinance/status/1623473594239000577,SocialFlow,New,1,4
1735,08/02/2023 22:59:38,@YahooFinance,Yahoo Finance,State of the Union: 3 takeaways for markets from President Biden's speech https://t.co/RcQ84JdKZt https://t.co/GwOwugN7QV,https://twitter.com/YahooFinance/status/1623456548507860993,SocialFlow,New,1,3
1736,08/02/2023 22:58:05,@YahooFinance,Yahoo Finance,Gen Z is 'doing extraordinarily well' saving for retirement study finds https://t.co/ueFnqchL9Z by @bookgirlchicago https://t.co/RKEywc2UCp,https://twitter.com/YahooFinance/status/1623456159280627713,SocialFlow,New,2,8
1737,08/02/2023 21:55:58,@YahooFinance,Yahoo Finance,“The crème de la crème of the reporting is the EBITDA” Mizuho Senior Financial Technology Analyst Dan Dolev says on $HOOD Q4 earnings adding: “Management has stepped up.” https://t.co/f9iz9zSBEZ,https://twitter.com/YahooFinance/status/1623440525738082306,Twitter Media Studio - LiveCut,New,6,17
1738,08/02/2023 21:45:21,@YahooFinance,Yahoo Finance,RT @SeanaNSmith: $DIS earnings call underway now. We've got you covered as soon as it wraps! Join us LIVE on @YahooFinance https://t.co/lbT…,https://twitter.com/YahooFinance/status/1623437854130188290,Twitter Web App,Retweet (native),1,3
1739,08/02/2023 21:42:35,@YahooFinance,Yahoo Finance,IRS tells millions of Americans to hold off on filing their taxes. The agency is working to issue guidance on whether or not state relief checks are taxable. @JannaHerron discusses: https://t.co/vBMUDPFhi8,https://twitter.com/YahooFinance/status/1623437160496959488,Twitter Media Studio - LiveCut,New,4,28
1740,08/02/2023 21:41:56,@YahooFinance,Yahoo Finance,"RT @alliecanal8193: Tweet me your thoughts about $DIS earnings call! 

Will be breaking it all down on Yahoo Finance's After the Call speci…",https://twitter.com/YahooFinance/status/1623436995124158464,Twitter Web App,Retweet (native),2,11
1741,08/02/2023 21:39:46,@YahooFinance,Yahoo Finance,“It was a brilliant power move by President Biden” National Urban League CEO &amp; President Marc Morial says on the remarks President Biden made towards the Republican Party. “Marjorie Taylor Greene craves media attention so we're giving her what she wants.” https://t.co/8tj4Oep8kD,https://twitter.com/YahooFinance/status/1623436450371973122,Twitter Media Studio - LiveCut,New,1,11
1742,08/02/2023 21:28:52,@YahooFinance,Yahoo Finance,RT @thebradsmith: Will Iger bring the magic or the tragic on today's earnings call? https://t.co/aPBGCimlwO,https://twitter.com/YahooFinance/status/1623433709041876995,Twitter Web App,Retweet (native),5,8
